start load data...
load data1 fine...
Iteration is stopped.
tests size: 51481
load data2 fine...

pred_cur:1 traget_cur:1 895/4904110 895/4904111

pred_cur:1 traget_cur:1 893/4799100 893/4799101

pred_cur:1 traget_cur:1 831/1560100 831/1560101

pred_cur:1 traget_cur:1 818/933610 818/933611

pred_cur:1 traget_cur:1 809/459620 809/459621

pred_cur:1 traget_cur:1 869/3582100 869/3582101

pred_cur:1 traget_cur:1 853/2751620 853/2751621

pred_cur:1 traget_cur:1 808/382120 808/382121

pred_cur:1 traget_cur:1 862/3210640 862/3210641

pred_cur:1 traget_cur:1 811/565600 811/565601

pred_cur:1 traget_cur:1 891/4711100 891/4711101

pred_cur:1 traget_cur:1 877/3992110 877/3992111

pred_cur:1 traget_cur:1 877/3979130 877/3979131

pred_cur:1 traget_cur:1 809/435620 809/435621

pred_cur:1 traget_cur:1 866/3406600 866/3406601

pred_cur:1 traget_cur:1 877/3959140 877/3959141

pred_cur:1 traget_cur:1 853/2709640 853/2709641

pred_cur:1 traget_cur:1 887/4506610 887/4506611

pred_cur:1 traget_cur:1 817/858600 817/858601

pred_cur:0 traget_cur:1 882/4255640 882/4255641

pred_cur:1 traget_cur:1 820/1003630 820/1003631

pred_cur:1 traget_cur:1 900/5166130 900/5166131

pred_cur:1 traget_cur:1 851/2638100 851/2638101

pred_cur:1 traget_cur:1 865/3331620 865/3331621

pred_cur:1 traget_cur:1 900/5162620 900/5162621

pred_cur:1 traget_cur:1 851/2619620 851/2619621

pred_cur:1 traget_cur:1 884/4339620 884/4339621

pred_cur:1 traget_cur:1 815/749120 815/749121

pred_cur:1 traget_cur:1 867/3483140 867/3483141

pred_cur:1 traget_cur:1 838/1930620 838/1930621

pred_cur:1 traget_cur:1 868/3522140 868/3522141

pred_cur:1 traget_cur:1 854/2781640 854/2781641

pred_cur:1 traget_cur:1 841/2110110 841/2110111

pred_cur:1 traget_cur:1 828/1453110 828/1453111

pred_cur:0 traget_cur:1 840/2044130 840/2044131

pred_cur:1 traget_cur:1 856/2894610 856/2894611

pred_cur:1 traget_cur:1 858/2993110 858/2993111

pred_cur:1 traget_cur:1 872/3720630 872/3720631

pred_cur:1 traget_cur:1 872/3722130 872/3722131

pred_cur:1 traget_cur:1 810/510630 810/510631

pred_cur:1 traget_cur:1 818/931100 818/931101

pred_cur:1 traget_cur:1 873/3764600 873/3764601

pred_cur:1 traget_cur:1 868/3499140 868/3499141

pred_cur:1 traget_cur:1 893/4813640 893/4813641

pred_cur:0 traget_cur:1 885/4410610 885/4410611

pred_cur:1 traget_cur:1 817/839610 817/839611

pred_cur:1 traget_cur:1 836/1823620 836/1823621

pred_cur:1 traget_cur:1 839/1978100 839/1978101

pred_cur:1 traget_cur:1 819/942640 819/942641

pred_cur:1 traget_cur:1 841/2121620 841/2121621

pred_cur:1 traget_cur:1 825/1285640 825/1285641

pred_cur:1 traget_cur:1 864/3319610 864/3319611

pred_cur:1 traget_cur:1 895/4902610 895/4902611

pred_cur:1 traget_cur:1 861/3159120 861/3159121

pred_cur:1 traget_cur:1 885/4375630 885/4375631

pred_cur:1 traget_cur:1 874/3810640 874/3810641

pred_cur:1 traget_cur:1 802/66640 802/66641

pred_cur:0 traget_cur:1 820/1006110 820/1006111

pred_cur:1 traget_cur:1 873/3746640 873/3746641

pred_cur:1 traget_cur:1 900/5189610 900/5189611

pred_cur:0 traget_cur:1 807/332110 807/332111

pred_cur:1 traget_cur:1 889/4600630 889/4600631

pred_cur:1 traget_cur:1 850/2560110 850/2560111

pred_cur:1 traget_cur:1 832/1619130 832/1619131

pred_cur:1 traget_cur:1 859/3027620 859/3027621

pred_cur:1 traget_cur:1 812/600630 812/600631

pred_cur:1 traget_cur:1 875/3899140 875/3899141

pred_cur:1 traget_cur:1 870/3599120 870/3599121

pred_cur:1 traget_cur:1 825/1292620 825/1292621

pred_cur:1 traget_cur:1 815/745140 815/745141

pred_cur:1 traget_cur:1 817/837130 817/837131

pred_cur:1 traget_cur:1 876/3927610 876/3927611

pred_cur:1 traget_cur:1 863/3231610 863/3231611

pred_cur:1 traget_cur:1 879/4063130 879/4063131

pred_cur:1 traget_cur:1 861/3122130 861/3122131

pred_cur:1 traget_cur:1 803/104610 803/104611

pred_cur:1 traget_cur:1 849/2506640 849/2506641

pred_cur:1 traget_cur:1 853/2722140 853/2722141

pred_cur:1 traget_cur:1 888/4549130 888/4549131

pred_cur:1 traget_cur:1 810/515640 810/515641

pred_cur:1 traget_cur:1 834/1737640 834/1737641

pred_cur:1 traget_cur:1 809/457630 809/457631

pred_cur:1 traget_cur:1 869/3575100 869/3575101

pred_cur:1 traget_cur:1 835/1804120 835/1804121

pred_cur:1 traget_cur:1 806/274110 806/274111

pred_cur:1 traget_cur:1 847/2408610 847/2408611

pred_cur:1 traget_cur:1 850/2554140 850/2554141

pred_cur:1 traget_cur:1 858/2992100 858/2992101

pred_cur:1 traget_cur:1 813/669640 813/669641

pred_cur:1 traget_cur:1 874/3815120 874/3815121

pred_cur:1 traget_cur:1 828/1448620 828/1448621

pred_cur:1 traget_cur:1 802/103120 802/103121

pred_cur:1 traget_cur:1 888/4557640 888/4557641

pred_cur:1 traget_cur:1 841/2103100 841/2103101

pred_cur:1 traget_cur:1 808/372110 808/372111

pred_cur:1 traget_cur:1 820/1021110 820/1021111

pred_cur:0 traget_cur:1 835/1768640 835/1768641

pred_cur:1 traget_cur:1 802/88110 802/88111

pred_cur:0 traget_cur:1 849/2545620 849/2545621

pred_cur:1 traget_cur:1 882/4260140 882/4260141

pred_cur:1 traget_cur:1 811/565140 811/565141

pred_cur:1 traget_cur:1 810/497610 810/497611

pred_cur:1 traget_cur:1 828/1455620 828/1455621

pred_cur:1 traget_cur:1 840/2049630 840/2049631

pred_cur:1 traget_cur:1 878/4013610 878/4013611

pred_cur:1 traget_cur:1 811/568630 811/568631

pred_cur:1 traget_cur:1 898/5090110 898/5090111

pred_cur:1 traget_cur:1 804/189610 804/189611

pred_cur:1 traget_cur:1 888/4570120 888/4570121

pred_cur:1 traget_cur:1 811/536640 811/536641

pred_cur:1 traget_cur:1 826/1328130 826/1328131

pred_cur:1 traget_cur:1 817/844630 817/844631

pred_cur:0 traget_cur:1 861/3161120 861/3161121

pred_cur:1 traget_cur:1 876/3902610 876/3902611

pred_cur:1 traget_cur:1 842/2132630 842/2132631

pred_cur:1 traget_cur:1 849/2537130 849/2537131

pred_cur:1 traget_cur:1 847/2418140 847/2418141

pred_cur:0 traget_cur:1 804/192110 804/192111

pred_cur:1 traget_cur:1 819/951620 819/951621

pred_cur:1 traget_cur:1 887/4500120 887/4500121

pred_cur:1 traget_cur:1 827/1392630 827/1392631

pred_cur:1 traget_cur:1 873/3772100 873/3772101

pred_cur:1 traget_cur:1 864/3286620 864/3286621

pred_cur:1 traget_cur:1 852/2669140 852/2669141

pred_cur:1 traget_cur:1 833/1692630 833/1692631

pred_cur:1 traget_cur:1 823/1187130 823/1187131

pred_cur:0 traget_cur:1 837/1919610 837/1919611

pred_cur:1 traget_cur:1 884/4316100 884/4316101

pred_cur:1 traget_cur:1 836/1844120 836/1844121

pred_cur:1 traget_cur:1 897/5009630 897/5009631

pred_cur:1 traget_cur:1 843/2213140 843/2213141

pred_cur:1 traget_cur:1 868/3487140 868/3487141

pred_cur:1 traget_cur:1 813/626120 813/626121

pred_cur:1 traget_cur:1 813/633620 813/633621

pred_cur:1 traget_cur:1 853/2710620 853/2710621

pred_cur:1 traget_cur:1 834/1756640 834/1756641

pred_cur:1 traget_cur:1 862/3221100 862/3221101

pred_cur:1 traget_cur:1 878/4040120 878/4040121

pred_cur:1 traget_cur:1 856/2884630 856/2884631

pred_cur:1 traget_cur:1 882/4244600 882/4244601

pred_cur:1 traget_cur:1 821/1042140 821/1042141

pred_cur:1 traget_cur:1 852/2673140 852/2673141

pred_cur:1 traget_cur:1 844/2269630 844/2269631

pred_cur:1 traget_cur:1 896/4986630 896/4986631

pred_cur:1 traget_cur:1 891/4724640 891/4724641

pred_cur:1 traget_cur:1 821/1045100 821/1045101

pred_cur:1 traget_cur:1 831/1599140 831/1599141

pred_cur:1 traget_cur:1 899/5126600 899/5126601

pred_cur:1 traget_cur:1 807/361610 807/361611

pred_cur:1 traget_cur:1 829/1486100 829/1486101

pred_cur:1 traget_cur:1 820/992140 820/992141

pred_cur:1 traget_cur:1 847/2412120 847/2412121

pred_cur:1 traget_cur:1 826/1314640 826/1314641

pred_cur:1 traget_cur:1 818/915140 818/915141

pred_cur:0 traget_cur:1 838/1950640 838/1950641

pred_cur:1 traget_cur:1 830/1523110 830/1523111

pred_cur:1 traget_cur:1 863/3240610 863/3240611

pred_cur:1 traget_cur:1 821/1062100 821/1062101

pred_cur:1 traget_cur:1 834/1720140 834/1720141

pred_cur:1 traget_cur:1 871/3674120 871/3674121

pred_cur:1 traget_cur:1 892/4761110 892/4761111

pred_cur:1 traget_cur:1 808/370140 808/370141

pred_cur:1 traget_cur:1 836/1842110 836/1842111

pred_cur:1 traget_cur:1 806/311140 806/311141

pred_cur:1 traget_cur:1 874/3844640 874/3844641

pred_cur:1 traget_cur:1 855/2814130 855/2814131

pred_cur:1 traget_cur:1 823/1176120 823/1176121

pred_cur:0 traget_cur:1 884/4332630 884/4332631

pred_cur:1 traget_cur:1 855/2840610 855/2840611

pred_cur:1 traget_cur:1 802/83100 802/83101

pred_cur:1 traget_cur:1 888/4554610 888/4554611

pred_cur:1 traget_cur:1 899/5103620 899/5103621

pred_cur:1 traget_cur:1 841/2088600 841/2088601

pred_cur:1 traget_cur:1 808/367120 808/367121

pred_cur:1 traget_cur:1 885/4410130 885/4410131

pred_cur:1 traget_cur:1 878/4045610 878/4045611

pred_cur:0 traget_cur:1 862/3189630 862/3189631

pred_cur:1 traget_cur:1 880/4114630 880/4114631

pred_cur:1 traget_cur:1 886/4462630 886/4462631

pred_cur:1 traget_cur:1 887/4496140 887/4496141

pred_cur:1 traget_cur:1 827/1353640 827/1353641

pred_cur:1 traget_cur:1 806/283640 806/283641

pred_cur:1 traget_cur:1 871/3645130 871/3645131

pred_cur:1 traget_cur:1 852/2685620 852/2685621

pred_cur:1 traget_cur:1 844/2243640 844/2243641

pred_cur:1 traget_cur:1 889/4619640 889/4619641

pred_cur:1 traget_cur:1 818/887110 818/887111

pred_cur:1 traget_cur:1 892/4753640 892/4753641

pred_cur:1 traget_cur:1 870/3610600 870/3610601

pred_cur:1 traget_cur:1 811/562100 811/562101

pred_cur:1 traget_cur:1 863/3230630 863/3230631

pred_cur:1 traget_cur:1 843/2216600 843/2216601

pred_cur:1 traget_cur:1 894/4841620 894/4841621

pred_cur:1 traget_cur:1 816/807600 816/807601

pred_cur:1 traget_cur:1 855/2841120 855/2841121

pred_cur:1 traget_cur:1 841/2111130 841/2111131

pred_cur:1 traget_cur:1 835/1802100 835/1802101

pred_cur:1 traget_cur:1 816/793640 816/793641

pred_cur:1 traget_cur:1 894/4858610 894/4858611

pred_cur:1 traget_cur:1 816/827610 816/827611

pred_cur:1 traget_cur:1 809/420140 809/420141

pred_cur:1 traget_cur:1 869/3575610 869/3575611

pred_cur:1 traget_cur:1 900/5181600 900/5181601

pred_cur:1 traget_cur:1 856/2881620 856/2881621

pred_cur:1 traget_cur:1 804/179100 804/179101

pred_cur:1 traget_cur:1 868/3498610 868/3498611

pred_cur:1 traget_cur:1 806/265110 806/265111

pred_cur:0 traget_cur:1 862/3204630 862/3204631

pred_cur:0 traget_cur:1 844/2248600 844/2248601

pred_cur:1 traget_cur:1 819/955120 819/955121

pred_cur:0 traget_cur:1 882/4250610 882/4250611

pred_cur:1 traget_cur:1 845/2298640 845/2298641

pred_cur:1 traget_cur:1 847/2404600 847/2404601

pred_cur:1 traget_cur:1 889/4602640 889/4602641

pred_cur:1 traget_cur:1 865/3351600 865/3351601

pred_cur:1 traget_cur:1 869/3570600 869/3570601

pred_cur:0 traget_cur:1 883/4287600 883/4287601

pred_cur:1 traget_cur:1 801/48110 801/48111

pred_cur:1 traget_cur:1 834/1761620 834/1761621

pred_cur:1 traget_cur:1 822/1141130 822/1141131

pred_cur:0 traget_cur:1 884/4336610 884/4336611

pred_cur:1 traget_cur:1 879/4105120 879/4105121

pred_cur:1 traget_cur:1 877/3998630 877/3998631

pred_cur:1 traget_cur:1 898/5089140 898/5089141

pred_cur:1 traget_cur:1 876/3944600 876/3944601

pred_cur:1 traget_cur:1 815/758620 815/758621

pred_cur:1 traget_cur:1 801/45130 801/45131

pred_cur:1 traget_cur:1 874/3828620 874/3828621

pred_cur:1 traget_cur:1 859/3053630 859/3053631

pred_cur:1 traget_cur:1 865/3376620 865/3376621

pred_cur:1 traget_cur:1 835/1788630 835/1788631

pred_cur:1 traget_cur:1 848/2488610 848/2488611

pred_cur:1 traget_cur:1 868/3517640 868/3517641

pred_cur:1 traget_cur:1 868/3494100 868/3494101

pred_cur:1 traget_cur:1 882/4244640 882/4244641

pred_cur:0 traget_cur:1 813/642610 813/642611

pred_cur:1 traget_cur:1 872/3719620 872/3719621

pred_cur:1 traget_cur:1 859/3029130 859/3029131

pred_cur:1 traget_cur:1 888/4537130 888/4537131

pred_cur:1 traget_cur:1 875/3896130 875/3896131

pred_cur:1 traget_cur:1 879/4065620 879/4065621

pred_cur:1 traget_cur:1 898/5076600 898/5076601

pred_cur:1 traget_cur:1 843/2212600 843/2212601

pred_cur:1 traget_cur:1 839/1983130 839/1983131

pred_cur:1 traget_cur:1 835/1818630 835/1818631

pred_cur:1 traget_cur:1 809/421140 809/421141

pred_cur:1 traget_cur:1 834/1740600 834/1740601

pred_cur:1 traget_cur:1 809/438110 809/438111

pred_cur:1 traget_cur:1 810/517130 810/517131

pred_cur:1 traget_cur:1 831/1597610 831/1597611

pred_cur:0 traget_cur:1 845/2295140 845/2295141

pred_cur:1 traget_cur:1 824/1196140 824/1196141

pred_cur:1 traget_cur:1 854/2794140 854/2794141

pred_cur:1 traget_cur:1 867/3475640 867/3475641

pred_cur:1 traget_cur:1 870/3635640 870/3635641

pred_cur:1 traget_cur:1 806/277130 806/277131

pred_cur:0 traget_cur:1 835/1773130 835/1773131

pred_cur:1 traget_cur:1 891/4685110 891/4685111

pred_cur:1 traget_cur:1 804/178140 804/178141

pred_cur:1 traget_cur:1 808/409620 808/409621

pred_cur:1 traget_cur:1 831/1600610 831/1600611

pred_cur:1 traget_cur:1 817/869140 817/869141

pred_cur:1 traget_cur:1 897/5008120 897/5008121

pred_cur:1 traget_cur:1 831/1599640 831/1599641

pred_cur:0 traget_cur:1 821/1081120 821/1081121

pred_cur:1 traget_cur:1 888/4561120 888/4561121

pred_cur:1 traget_cur:1 865/3330620 865/3330621

pred_cur:1 traget_cur:1 861/3123110 861/3123111

pred_cur:1 traget_cur:1 845/2334140 845/2334141

pred_cur:0 traget_cur:1 821/1045130 821/1045131

pred_cur:1 traget_cur:1 831/1590120 831/1590121

pred_cur:1 traget_cur:1 853/2738620 853/2738621

pred_cur:1 traget_cur:1 845/2294640 845/2294641

pred_cur:1 traget_cur:1 853/2709120 853/2709121

pred_cur:1 traget_cur:1 888/4528130 888/4528131

pred_cur:1 traget_cur:1 852/2663120 852/2663121

pred_cur:1 traget_cur:1 805/250620 805/250621

pred_cur:1 traget_cur:1 825/1266620 825/1266621

pred_cur:1 traget_cur:1 806/264600 806/264601

pred_cur:0 traget_cur:1 808/398110 808/398111

pred_cur:1 traget_cur:1 875/3852640 875/3852641

pred_cur:1 traget_cur:1 870/3606130 870/3606131

pred_cur:1 traget_cur:1 858/2967630 858/2967631

pred_cur:1 traget_cur:1 827/1377640 827/1377641

pred_cur:1 traget_cur:1 896/4961130 896/4961131

pred_cur:1 traget_cur:1 829/1504600 829/1504601

pred_cur:1 traget_cur:1 876/3932600 876/3932601

pred_cur:1 traget_cur:1 868/3533620 868/3533621

pred_cur:1 traget_cur:1 867/3450110 867/3450111

pred_cur:1 traget_cur:1 802/87120 802/87121

pred_cur:1 traget_cur:1 900/5189130 900/5189131

pred_cur:1 traget_cur:1 858/2991610 858/2991611

pred_cur:1 traget_cur:1 839/1984630 839/1984631

pred_cur:1 traget_cur:1 848/2492100 848/2492101

pred_cur:1 traget_cur:1 892/4774140 892/4774141

pred_cur:1 traget_cur:1 850/2552140 850/2552141

pred_cur:1 traget_cur:1 823/1156140 823/1156141

pred_cur:1 traget_cur:1 831/1598600 831/1598601

pred_cur:1 traget_cur:1 850/2570110 850/2570111

pred_cur:1 traget_cur:1 892/4759610 892/4759611

pred_cur:1 traget_cur:1 851/2641120 851/2641121

pred_cur:1 traget_cur:1 858/2990620 858/2990621

pred_cur:0 traget_cur:1 819/975620 819/975621

pred_cur:0 traget_cur:1 841/2092120 841/2092121

pred_cur:0 traget_cur:1 807/325610 807/325611

pred_cur:1 traget_cur:1 868/3525640 868/3525641

pred_cur:1 traget_cur:1 870/3593130 870/3593131

pred_cur:1 traget_cur:1 819/978630 819/978631

pred_cur:0 traget_cur:1 885/4408640 885/4408641

pred_cur:1 traget_cur:1 900/5161630 900/5161631

pred_cur:1 traget_cur:1 898/5085600 898/5085601

pred_cur:1 traget_cur:1 873/3748630 873/3748631

pred_cur:1 traget_cur:1 892/4744110 892/4744111

pred_cur:1 traget_cur:1 809/431100 809/431101

pred_cur:1 traget_cur:1 897/5010120 897/5010121

pred_cur:1 traget_cur:1 900/5155600 900/5155601

pred_cur:1 traget_cur:1 881/4206620 881/4206621

pred_cur:1 traget_cur:1 898/5053140 898/5053141

pred_cur:1 traget_cur:1 816/792140 816/792141

pred_cur:1 traget_cur:1 846/2351120 846/2351121

pred_cur:1 traget_cur:1 870/3627610 870/3627611

pred_cur:1 traget_cur:1 820/1006610 820/1006611

pred_cur:1 traget_cur:1 890/4636610 890/4636611

pred_cur:1 traget_cur:1 895/4926100 895/4926101

pred_cur:1 traget_cur:1 892/4755110 892/4755111

pred_cur:1 traget_cur:1 830/1533110 830/1533111

pred_cur:1 traget_cur:1 874/3803120 874/3803121

pred_cur:1 traget_cur:1 894/4865130 894/4865131

pred_cur:1 traget_cur:1 838/1950120 838/1950121

pred_cur:1 traget_cur:1 893/4818640 893/4818641

pred_cur:1 traget_cur:1 858/2984600 858/2984601

pred_cur:1 traget_cur:1 810/510140 810/510141

pred_cur:1 traget_cur:1 860/3087110 860/3087111

pred_cur:1 traget_cur:1 836/1826640 836/1826641

pred_cur:0 traget_cur:1 882/4263600 882/4263601

pred_cur:1 traget_cur:1 838/1970600 838/1970601

pred_cur:1 traget_cur:1 851/2644110 851/2644111

pred_cur:1 traget_cur:1 815/736620 815/736621

pred_cur:1 traget_cur:1 871/3669640 871/3669641

pred_cur:1 traget_cur:1 838/1947110 838/1947111

pred_cur:1 traget_cur:1 807/313610 807/313611

pred_cur:1 traget_cur:1 873/3754110 873/3754111

pred_cur:0 traget_cur:1 851/2625100 851/2625101

pred_cur:1 traget_cur:1 874/3829120 874/3829121

pred_cur:1 traget_cur:1 836/1834600 836/1834601

pred_cur:1 traget_cur:1 893/4789120 893/4789121

pred_cur:1 traget_cur:1 874/3806640 874/3806641

pred_cur:1 traget_cur:1 897/5030140 897/5030141

pred_cur:0 traget_cur:1 807/315630 807/315631

pred_cur:1 traget_cur:1 895/4914630 895/4914631

pred_cur:1 traget_cur:1 839/1983630 839/1983631

pred_cur:1 traget_cur:1 894/4860600 894/4860601

pred_cur:1 traget_cur:1 854/2788120 854/2788121

pred_cur:0 traget_cur:1 843/2232630 843/2232631

pred_cur:1 traget_cur:1 833/1686630 833/1686631

pred_cur:1 traget_cur:1 801/34120 801/34121

pred_cur:1 traget_cur:1 812/612100 812/612101

pred_cur:1 traget_cur:1 857/2961100 857/2961101

pred_cur:1 traget_cur:1 888/4538120 888/4538121

pred_cur:1 traget_cur:1 818/918130 818/918131

pred_cur:1 traget_cur:1 805/251630 805/251631

pred_cur:1 traget_cur:1 801/39600 801/39601

pred_cur:1 traget_cur:1 871/3666100 871/3666101

pred_cur:1 traget_cur:1 825/1297640 825/1297641

pred_cur:1 traget_cur:1 829/1476630 829/1476631

pred_cur:1 traget_cur:1 887/4487100 887/4487101

pred_cur:1 traget_cur:1 874/3813140 874/3813141

pred_cur:1 traget_cur:1 825/1251630 825/1251631

pred_cur:1 traget_cur:1 874/3823620 874/3823621

pred_cur:1 traget_cur:1 823/1162640 823/1162641

pred_cur:1 traget_cur:1 803/149140 803/149141

pred_cur:1 traget_cur:1 817/837620 817/837621

pred_cur:1 traget_cur:1 822/1107140 822/1107141

pred_cur:1 traget_cur:1 862/3183140 862/3183141

pred_cur:1 traget_cur:1 857/2956620 857/2956621

pred_cur:1 traget_cur:1 803/129100 803/129101

pred_cur:1 traget_cur:1 803/153140 803/153141

pred_cur:1 traget_cur:1 826/1324130 826/1324131

pred_cur:1 traget_cur:1 885/4408120 885/4408121

pred_cur:1 traget_cur:1 895/4904610 895/4904611

pred_cur:1 traget_cur:1 896/4972100 896/4972101

pred_cur:1 traget_cur:1 888/4562100 888/4562101

pred_cur:1 traget_cur:1 878/4046630 878/4046631

pred_cur:1 traget_cur:1 865/3369600 865/3369601

pred_cur:1 traget_cur:1 805/214640 805/214641

pred_cur:1 traget_cur:1 895/4901600 895/4901601

pred_cur:1 traget_cur:1 807/352110 807/352111

pred_cur:1 traget_cur:1 892/4766100 892/4766101

pred_cur:1 traget_cur:1 828/1433140 828/1433141

pred_cur:1 traget_cur:1 875/3886110 875/3886111

pred_cur:1 traget_cur:1 880/4122140 880/4122141

pred_cur:1 traget_cur:1 815/731120 815/731121

pred_cur:1 traget_cur:1 864/3291600 864/3291601

pred_cur:1 traget_cur:1 879/4073620 879/4073621

pred_cur:1 traget_cur:1 869/3585110 869/3585111

pred_cur:1 traget_cur:1 823/1149600 823/1149601

pred_cur:1 traget_cur:1 850/2599630 850/2599631

pred_cur:1 traget_cur:1 810/488630 810/488631

pred_cur:1 traget_cur:1 833/1673640 833/1673641

pred_cur:1 traget_cur:1 860/3101110 860/3101111

pred_cur:1 traget_cur:1 832/1628610 832/1628611

pred_cur:1 traget_cur:1 829/1494640 829/1494641

pred_cur:1 traget_cur:1 848/2474630 848/2474631

pred_cur:1 traget_cur:1 833/1681120 833/1681121

pred_cur:1 traget_cur:1 830/1524120 830/1524121

pred_cur:1 traget_cur:1 830/1517620 830/1517621

pred_cur:1 traget_cur:1 862/3215100 862/3215101

pred_cur:1 traget_cur:1 833/1705110 833/1705111

pred_cur:1 traget_cur:1 860/3110610 860/3110611

pred_cur:1 traget_cur:1 812/589110 812/589111

pred_cur:1 traget_cur:1 860/3084640 860/3084641

pred_cur:1 traget_cur:1 897/4996610 897/4996611

pred_cur:0 traget_cur:1 803/116110 803/116111

pred_cur:1 traget_cur:1 842/2154120 842/2154121

pred_cur:1 traget_cur:1 823/1195640 823/1195641

pred_cur:1 traget_cur:1 833/1669640 833/1669641

pred_cur:1 traget_cur:1 849/2518120 849/2518121

pred_cur:1 traget_cur:1 895/4888110 895/4888111

pred_cur:1 traget_cur:1 854/2791630 854/2791631

pred_cur:1 traget_cur:1 837/1881130 837/1881131

pred_cur:1 traget_cur:1 828/1441120 828/1441121

pred_cur:1 traget_cur:1 852/2696130 852/2696131

pred_cur:1 traget_cur:1 869/3541640 869/3541641

pred_cur:1 traget_cur:1 825/1272140 825/1272141

pred_cur:1 traget_cur:1 853/2704630 853/2704631

pred_cur:1 traget_cur:1 825/1256620 825/1256621

pred_cur:1 traget_cur:1 856/2885610 856/2885611

pred_cur:1 traget_cur:1 869/3542630 869/3542631

pred_cur:1 traget_cur:1 810/502130 810/502131

pred_cur:1 traget_cur:1 836/1837600 836/1837601

pred_cur:1 traget_cur:1 896/4945600 896/4945601

pred_cur:1 traget_cur:1 838/1947100 838/1947101

pred_cur:1 traget_cur:1 877/3955640 877/3955641

pred_cur:0 traget_cur:1 892/4770140 892/4770141

pred_cur:1 traget_cur:1 873/3777140 873/3777141

pred_cur:1 traget_cur:1 858/3004630 858/3004631

pred_cur:1 traget_cur:1 870/3626140 870/3626141

pred_cur:1 traget_cur:1 877/3991620 877/3991621

pred_cur:1 traget_cur:1 887/4500140 887/4500141

pred_cur:1 traget_cur:1 852/2657610 852/2657611

pred_cur:1 traget_cur:1 839/1986100 839/1986101

pred_cur:1 traget_cur:1 846/2341100 846/2341101

pred_cur:1 traget_cur:1 822/1126630 822/1126631

pred_cur:1 traget_cur:1 807/356600 807/356601

pred_cur:1 traget_cur:1 811/563120 811/563121

pred_cur:1 traget_cur:1 872/3710610 872/3710611

pred_cur:1 traget_cur:1 879/4061110 879/4061111

pred_cur:1 traget_cur:1 818/920620 818/920621

pred_cur:1 traget_cur:1 834/1747120 834/1747121

pred_cur:1 traget_cur:1 855/2830120 855/2830121

pred_cur:1 traget_cur:1 873/3774610 873/3774611

pred_cur:1 traget_cur:1 849/2522130 849/2522131

pred_cur:1 traget_cur:1 856/2860600 856/2860601

pred_cur:1 traget_cur:1 845/2323600 845/2323601

pred_cur:1 traget_cur:1 869/3561610 869/3561611

pred_cur:1 traget_cur:1 833/1711640 833/1711641

pred_cur:1 traget_cur:1 861/3128130 861/3128131

pred_cur:0 traget_cur:1 808/401630 808/401631

pred_cur:1 traget_cur:1 887/4477600 887/4477601

pred_cur:1 traget_cur:1 851/2644640 851/2644641

pred_cur:1 traget_cur:1 845/2305120 845/2305121

pred_cur:1 traget_cur:1 836/1847110 836/1847111

pred_cur:1 traget_cur:1 844/2253610 844/2253611

pred_cur:1 traget_cur:1 886/4430620 886/4430621

pred_cur:1 traget_cur:1 862/3178120 862/3178121

pred_cur:1 traget_cur:1 862/3212600 862/3212601

pred_cur:1 traget_cur:1 881/4205130 881/4205131

pred_cur:1 traget_cur:1 813/668120 813/668121

pred_cur:1 traget_cur:1 834/1721620 834/1721621

pred_cur:1 traget_cur:1 885/4415640 885/4415641

pred_cur:1 traget_cur:1 855/2823630 855/2823631

pred_cur:1 traget_cur:1 895/4917100 895/4917101

pred_cur:1 traget_cur:1 806/282600 806/282601

pred_cur:1 traget_cur:1 848/2454630 848/2454631

pred_cur:1 traget_cur:1 819/982630 819/982631

pred_cur:1 traget_cur:1 859/3026130 859/3026131

pred_cur:1 traget_cur:1 875/3868130 875/3868131

pred_cur:1 traget_cur:1 803/124140 803/124141

pred_cur:1 traget_cur:1 871/3647630 871/3647631

pred_cur:1 traget_cur:1 854/2757120 854/2757121

pred_cur:1 traget_cur:1 890/4647110 890/4647111

pred_cur:1 traget_cur:1 830/1518610 830/1518611

pred_cur:1 traget_cur:1 853/2755600 853/2755601

pred_cur:1 traget_cur:1 857/2915130 857/2915131

pred_cur:1 traget_cur:1 848/2448620 848/2448621

pred_cur:1 traget_cur:1 825/1270620 825/1270621

pred_cur:1 traget_cur:1 868/3502100 868/3502101

pred_cur:1 traget_cur:1 824/1240630 824/1240631

